"id","group","expression","uid","gene_id","gene_name","alias","desc"
56045,"t40","down","100789845","MSTRG.19113","LOC100789845","GLYMA_10G045900","60S ribosomal protein L35"
55915,"t40","down","100306699","MSTRG.19062","LOC100306699","GLYMA_10G039900","uncharacterized LOC100306699"
38879,"t40","down",NA,"MSTRG.13202",".",NA,NA
102990,"t40","down","113000298","MSTRG.34937","LOC113000298","","small nucleolar RNA SNORD25"
103828,"t40","down","100813931","MSTRG.35235","LOC100813931","GLYMA_18G107600","probable receptor-like protein kinase At2g42960"
40652,"t40","down",NA,"MSTRG.13737",".",NA,NA
110054,"t40","down","100788981","MSTRG.37077","LOC100788981","GLYMA_19G110900","putative H/ACA ribonucleoprotein complex subunit 1-like protein 1"
107174,"t40","down","100794762","MSTRG.36234","LOC100794762","GLYMA_18G275800","uncharacterized LOC100794762"
74011,"t40","down","100775871","MSTRG.24980","LOC100775871","GLYMA_13G064300","plant cysteine oxidase 2"
81874,"t40","down","106796022","MSTRG.27863","LOC106796022","","uncharacterized LOC106796022"
49059,"t40","down",NA,"MSTRG.16706",".",NA,NA
11154,"shared","up",NA,"MSTRG.3822",".",NA,NA
18500,"shared","up","100811437","MSTRG.6394","LOC100811437","GLYMA_04G053300","aminopeptidase M1"
26998,"shared","up","100813636","MSTRG.9103","LOC100813636","GLYMA_05G168400","ferredoxin-A"
74485,"shared","up",NA,"MSTRG.25145",".",NA,NA
54505,"shared","up",NA,"MSTRG.18541",".",NA,NA
22314,"shared","up","100820369","MSTRG.7530","LOC100820369","GLYMA_04G225500","protein RESPONSE TO LOW SULFUR 3"
13686,"shared","up","100792313","MSTRG.4614","LOC100792313","GLYMA_03G085500","GTP cyclohydrolase 1"
66880,"shared","up","100306576","MSTRG.22815","LOC100306576","GLYMA_11G236500","uncharacterized LOC100306576"
86931,"shared","up",NA,"MSTRG.29454",".",NA,NA
51753,"shared","up",NA,"MSTRG.17586",".",NA,NA
30266,"shared","up","100806690","MSTRG.10324","LOC100806690","GLYMA_06G072500","coiled-coil domain-containing protein 93"
116110,"shared","up","100818944","MSTRG.39176","LOC100818944","GLYMA_20G133100","BTB/POZ domain-containing protein NPY2"
67475,"shared","up","100305418","MSTRG.23006","LOC100305418","GLYMA_12G002400","cytokinin-regulated kinase"
22930,"shared","up","100793208","MSTRG.7766","LOC100793208","GLYMA_04G2543001, GmSHMT04n","serine hydroxymethyltransferase 7"
56767,"shared","up","100788062","MSTRG.19337","LOC100788062","GLYMA_10G079900","NDR1/HIN1-like protein 10"
102902,"shared","up","102664858","MSTRG.34907","LOC102664858","GLYMA_18G056400","senescence associated gene 20"
31512,"shared","up","100777818","MSTRG.10798","LOC100777818","GLYMA_06G128700","calcineurin B-like protein 4"
74640,"shared","up",NA,"MSTRG.25203",".",NA,NA
1467,"shared","up",NA,"MSTRG.543",".",NA,NA
42777,"shared","up",NA,"MSTRG.14562",".",NA,NA
89259,"shared","up","100784098","MSTRG.30323","LOC100784098","GLYMA_15G171000","IQ domain-containing protein IQM1"
118033,"shared","up",NA,"MSTRG.39884",".",NA,NA
105195,"shared","up","100805188","MSTRG.35559","LOC100805188","GLYMA_18G172600","protein SULFUR DEFICIENCY-INDUCED 1"
113819,"shared","up",NA,"MSTRG.38502",".",NA,NA
83742,"shared","up",NA,"MSTRG.28421",".",NA,NA
54215,"shared","up","100817267","MSTRG.18423","LOC100817267","GLYMA_09G246600","probably inactive leucine-rich repeat receptor-like protein kinase At5g48380"
41274,"shared","up","100792931","MSTRG.13983","LOC100792931","GLYMA_07G266500","scarecrow-like protein 13-like"
74641,"shared","up","100784249","MSTRG.25203","LOC100784249","GLYMA_13G095100","probable xyloglucan endotransglucosylase/hydrolase protein 23"
86207,"shared","up",NA,"MSTRG.29194",".",NA,NA
10129,"shared","up",NA,"MSTRG.3407",".",NA,NA
37808,"shared","up","100779437","MSTRG.12875","LOC100779437","GLYMA_07G102400","protein C2-DOMAIN ABA-RELATED 4"
63918,"shared","up","100784908","MSTRG.21827","LOC100784908","GLYMA_11G109800","uncharacterized LOC100784908"
34364,"shared","up",NA,"MSTRG.11665",".",NA,NA
116211,"shared","up",NA,"MSTRG.39210",".",NA,NA
21488,"shared","up",NA,"MSTRG.7254",".",NA,NA
80350,"shared","up","100801386","MSTRG.27289","LOC100801386","GLYMA_13G355000","ABC transporter G family member 36"
27012,"shared","up","100815756","MSTRG.9108","LOC100815756","GLYMA_05G169100","11S globulin seed storage protein 1"
102034,"shared","up",NA,"MSTRG.34572",".",NA,NA
59580,"shared","up","100797211","MSTRG.20152","LOC100797211","GLYMA_10G204100","lysine histidine transporter-like 6"
93940,"shared","up","100812261","MSTRG.31731","LOC100812261","GLYMA_16G111700","glutamate receptor 3.6"
92958,"shared","up",NA,"MSTRG.31488",".",NA,NA
10939,"shared","up","100793498","MSTRG.3731","LOC100793498","GLYMA_02G264200","U-box domain-containing protein 1"
4807,"shared","up",NA,"MSTRG.1609",".",NA,NA
96030,"shared","up",NA,"MSTRG.32423",".",NA,NA
117262,"shared","up",NA,"MSTRG.39593",".",NA,NA
91040,"shared","up","112999626","MSTRG.30735","LOC112999626","GLYMA_15G249800","VQ motif-containing protein 1"
78199,"shared","up",NA,"MSTRG.26504",".",NA,NA
62738,"shared","up",NA,"MSTRG.21341",".",NA,NA
32085,"shared","up",NA,"MSTRG.11007",".",NA,NA
117749,"shared","up",NA,"MSTRG.39768",".",NA,NA
5200,"shared","up",NA,"MSTRG.1757",".",NA,NA
22229,"shared","up",NA,"MSTRG.7496",".",NA,NA
116220,"shared","up","100782800","MSTRG.39211","CRK71","GLYMA_20G138100, GmCRK71","cysteine-rich receptor-like protein kinase"
92190,"shared","up","112999843","MSTRG.31181","LOC112999843","","small nucleolar RNA snoR145"
115226,"shared","up","100798343","MSTRG.38838","LOC100798343","GLYMA_20G092900","putative nuclear envelope-associated protein"
77107,"shared","up","100795896","MSTRG.26093","LOC100795896","GLYMA_13G204400","transcription factor bHLH130"
112724,"shared","up",NA,"MSTRG.38122",".",NA,NA
63088,"shared","up","100779180","MSTRG.21481","LOC100779180","GLYMA_11G069600","laccase-11"
105931,"shared","up","102661371","MSTRG.35769","LOC102661371","GLYMA_18G209900v4","protein LURP-one-related 15-like"
25417,"shared","up","100799752","MSTRG.8560","LOC100799752","GLYMA_05G094400","mitogen-activated protein kinase kinase kinase 20"
85053,"shared","up",NA,"MSTRG.28779",".",NA,NA
17643,"shared","down",NA,"MSTRG.6048",".",NA,NA
2415,"shared","down","100803911","MSTRG.769","LOC100803911","GLYMA_01G103500","auxin response factor 9"
95210,"shared","down","112999750","MSTRG.32138","IF7GT3","GLYMA_16G175200, GmIF7GT3","isoflavone 7-O-glucosyltransferase UGT3"
118978,"shared","down",NA,"MSTRG.40165",".",NA,NA
12248,"shared","down","121174643","MSTRG.4233","LOC121174643","","receptor-like serine/threonine-protein kinase At2g45590"
62912,"shared","down","100527721","MSTRG.21415","LOC100527721","GLYMA_11G060500","uncharacterized LOC100527721"
23377,"shared","down","100779051","MSTRG.7963","LOC100779051","GLYMA_05G009000","early nodulin-93"
15558,"shared","down","100776345","MSTRG.5231","LOC100776345","GLYMA_03G178000","40S ribosomal protein S23-like"
28772,"shared","down",NA,"MSTRG.9753",".",NA,NA
98595,"shared","down","100820292","MSTRG.33446","LOC100820292","GLYMA_17G117100","early nodulin-93-like"
40046,"shared","down","106799481","MSTRG.13519","LOC106799481","","uncharacterized LOC106799481"
98598,"shared","down","100306683","MSTRG.33448","LOC100306683","GLYMA_17G117200","uncharacterized LOC100306683"
43192,"shared","down",NA,"MSTRG.14717",".",NA,NA
12357,"shared","down","100783654","MSTRG.4272","LOC100783654","GLYMA_03G026000","uncharacterized LOC100783654"
1464,"shared","down","100784666","MSTRG.543","LOC100784666","GLYMA_01G061500","serine/threonine-protein kinase dst1"
41307,"shared","down",NA,"MSTRG.13996",".",NA,NA
14531,"shared","down",NA,"MSTRG.4886",".",NA,NA
66827,"shared","down","100500345","MSTRG.22804","LOC100500345","GLYMA_11G235000","uncharacterized LOC100500345"
41088,"shared","down","100807247","MSTRG.13908","LOC100807247","GLYMA_07G257700","stem-specific protein TSJT1"
84260,"shared","down","100037478","MSTRG.28545","SACPD-C","GLYMA_14G121400, FAB2.3","stearoyl-ACP desaturase"
104355,"shared","down","100817130","MSTRG.35358","LOC100817130","GLYMA_18G132500","probable inactive purple acid phosphatase 1"
49437,"shared","down",NA,"MSTRG.16829",".",NA,NA
63065,"shared","down",NA,"MSTRG.21475",".",NA,NA
111713,"shared","down","547619","MSTRG.37698","SHOOT2","GLYMA_19G190000","SHOOT2 protein"
4031,"shared","down",NA,"MSTRG.1309",".",NA,NA
48169,"shared","down",NA,"MSTRG.16404",".",NA,NA
54597,"shared","down",NA,"MSTRG.18580",".",NA,NA
107732,"shared","down",NA,"MSTRG.36435",".",NA,NA
47689,"shared","down",NA,"MSTRG.16245",".",NA,NA
115685,"shared","down","102577934","MSTRG.39030","C4H1","","cinnamate 4-hydroxylase CYP73"
62129,"shared","down","102665617","MSTRG.21114","LOC102665617","GLYMA_11G022400","brassinosteroid-responsive RING protein 1"
71694,"shared","down","100815403","MSTRG.24308","LOC100815403","GLYMA_12G200800","uncharacterized LOC100815403"
26218,"shared","down","100801545","MSTRG.8805","LOC100801545","GLYMA_05G133100","E3 ubiquitin-protein ligase UPL1"
112231,"shared","down","100527371","MSTRG.37911","LOC100527371","GLYMA_19G213100","uncharacterized LOC100527371"
108696,"shared","down","100786490","MSTRG.36736","LOC100786490","GLYMA_19G046300","LOB domain-containing protein 41"
118157,"shared","down",NA,"MSTRG.39922",".",NA,NA
75933,"shared","down","100816661","MSTRG.25655","LOC100816661","GLYMA_13G149700","putative mediator of RNA polymerase II transcription subunit 26"
110373,"shared","down",NA,"MSTRG.37208",".",NA,NA
99506,"shared","down",NA,"MSTRG.33812",".",NA,NA
95939,"shared","down",NA,"MSTRG.32397",".",NA,NA
85515,"shared","down",NA,"MSTRG.28955",".",NA,NA
58358,"shared","down",NA,"MSTRG.19716",".",NA,NA
11363,"shared","down","100781661","MSTRG.3902","LOC100781661","GLYMA_02G287000","peroxisomal and mitochondrial division factor 2"
115359,"shared","down","100811997","MSTRG.38890","LOC100811997","GLYMA_20G098400","calreticulin"
109546,"shared","down","102666841","MSTRG.36922","LOC100777575","","cyprosin-like"
15136,"shared","down",NA,"MSTRG.5082",".",NA,NA
56974,"shared","down","100803056","MSTRG.19381","LOC100803056","GLYMA_10G089200","actin-related protein 7"
28172,"shared","down","100794816","MSTRG.9531","LOC100794816","GLYMA_05G222400","1-aminocyclopropane-1-carboxylate oxidase 1"
31372,"shared","down","100801918","MSTRG.10741","LOC100801918","GLYMA_06G122600","alcohol dehydrogenase 1"
101251,"shared","down","100803038","MSTRG.34278","LOC100803038","GLYMA_17G238200","probable isoaspartyl peptidase/L-asparaginase 2"
24234,"shared","down","100775486","MSTRG.8279","LOC100775486","GLYMA_05G048500","zinc finger protein SHOOT GRAVITROPISM 5"
97862,"shared","down","100810689","MSTRG.33165","LOC100810689","GLYMA_17G083200","H/ACA ribonucleoprotein complex subunit 2-like protein"
92815,"shared","down","100779467","MSTRG.31444","LOC100779467","GLYMA_16G062000","kelch repeat-containing protein At3g27220"
107859,"shared","down",NA,"MSTRG.36473",".",NA,NA
101959,"shared","down",NA,"MSTRG.34542",".",NA,NA
79118,"shared","down","100305771","MSTRG.26861","LOC100305771","GLYMA_13G301400","uncharacterized LOC100305771"
31354,"shared","down","100799771","MSTRG.10739","LOC100799771","GLYMA_06G121500","transcriptional corepressor SEUSS"
71333,"shared","down",NA,"MSTRG.24183",".",NA,NA
24704,"shared","down","100500459","MSTRG.8424","LOC100500459","GLYMA_05G068500v4","FCS-like zinc-finger domain-containing protein"
25263,"shared","down",NA,"MSTRG.8540",".",NA,NA
5932,"shared","down",NA,"MSTRG.2061",".",NA,NA
