"uid","gene_name","alias","desc","id","gene_id","group","expression","GENENAME","GO"
100784109,"LOC100784109","GLYMA_08G126000","integrin-linked protein kinase 1",44194,"MSTRG.15094","t40","up",NA,NA
100784113,"LOC100784113","GLYMA_16G122700","aspartyl protease family protein",94177,"MSTRG.31780","t40","up",NA,NA
100784166,"LOC100784166","GLYMA_02G029200","protein JINGUBANG",5944,"MSTRG.2064","t40","up","protein JINGUBANG","NA"
100784229,"LOC100784229","GLYMA_20G200000","uncharacterized LOC100784229",117536,"MSTRG.39698","t40","up",NA,NA
100784249,"LOC100784249","GLYMA_13G095100","probable xyloglucan endotransglucosylase/hydrolase protein 23",74641,"MSTRG.25203","t40","up","probable xyloglucan endotransglucosylase/hydrolase protein 23","NA"
100784251,"LOC100784251","GLYMA_13G090300","7-deoxyloganetin glucosyltransferase",74530,"MSTRG.25160","t40","up",NA,NA
100784278,"LOC100784278","GLYMA_07G103900","NDR1/HIN1-like protein 10",37848,"MSTRG.12894","t40","up",NA,NA
100784372,"LOC100784372","GLYMA_19G109100","NAC domain-containing protein 87",110016,"MSTRG.37068","t40","up",NA,NA
100784383,"LOC100784383","GLYMA_04G228300","two-component response regulator-like APRR9",22360,"MSTRG.7551","t40","up",NA,NA
100784402,"LOC100784402","GLYMA_05G006700","serine/threonine-protein kinase BLUS1",23332,"MSTRG.7945","t40","up",NA,NA
100784434,"LOC100784434","GLYMA_13G364900","phospholipase D alpha 1",80537,"MSTRG.27364","t40","up",NA,NA
100784444,"LOC100784444","GLYMA_07G033700","probable 2-oxoglutarate-dependent dioxygenase AOP1",36374,"MSTRG.12338","t40","up",NA,NA
100784455,"LOC100784455","GLYMA_14G049500","putative 1-aminocyclopropane-1-carboxylate oxidase",81692,"MSTRG.27818","t40","up",NA,NA
100784458,"LOC100784458","GLYMA_07G248600","protein SRC2-like",40890,"MSTRG.13833","t40","up",NA,NA
100784518,"LOC100784518","GLYMA_02G257700","probable 2-oxoglutarate-dependent dioxygenase At5g05600",10825,"MSTRG.3683","t40","up",NA,NA
100784541,"LOC100784541","GLYMA_18G025100","probable inactive receptor-like protein kinase At3g56050",102254,"MSTRG.34673","t40","up",NA,NA
100784565,"LOC100784565","GLYMA_11G051300","uncharacterized LOC100784565",62736,"MSTRG.21340","t40","up",NA,NA
100784637,"LOC100784637","GLYMA_08G074200","J domain-containing protein",43067,"MSTRG.14668","t40","up","J domain-containing protein","GO:0009507,GO:0061077"
100784723,"LOC100784723","GLYMA_11G129500","cyanogenic beta-glucosidase",64280,"MSTRG.21978","t40","up",NA,NA
100784766,"LOC100784766","GLYMA_20G030600","uncharacterized LOC100784766",113868,"MSTRG.38513","t40","up","uncharacterized LOC100784766","GO:0016021"
100784784,"LOC100784784","GLYMA_13G123100","ethylene-responsive transcription factor 1-like protein",75324,"MSTRG.25427","t40","up",NA,NA
100784831,"LOC100784831","GLYMA_16G064100","MDIS1-interacting receptor like kinase 2",92853,"MSTRG.31460","t40","up",NA,NA
100784912,"LOC100784912","GLYMA_11G039400","beta-amylase 3, chloroplastic",62502,"MSTRG.21240","t40","up",NA,NA
100784929,"LOC100784929","GLYMA_20G121200","lipid phosphate phosphatase 1-like",115846,"MSTRG.39075","t40","up",NA,NA
100784972,"LOC100784972","GLYMA_14G099200","thermospermine synthase ACAULIS5",82897,"MSTRG.28235","t40","up","thermospermine synthase ACAULIS5","GO:0010487,GO:0006596"
100784988,"LOC100784988","GLYMA_15G215400","phospholipid-transporting ATPase 1",90238,"MSTRG.30549","t40","up",NA,NA
100784999,"LOC100784999","GLYMA_15G165100","subtilisin-like protease SBT2.6",89116,"MSTRG.30280","t40","up",NA,NA
100785028,"LOC100785028","GLYMA_09G087400","probable inositol transporter 2",51113,"MSTRG.17419","t40","up",NA,NA
100785031,"LOC100785031","GLYMA_02G172200","probable L-type lectin-domain containing receptor kinase S.5",9059,"MSTRG.3102","t40","up",NA,NA
100785037,"LOC100785037","GLYMA_02G129500","putative phospholipid-transporting ATPase 9",8093,"MSTRG.2805","t40","up",NA,NA
100785143,"LOC100785143","GLYMA_14G218100","cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG1-like",85516,"MSTRG.28955","t40","up",NA,NA
100785248,"LOC100785248","GLYMA_03G149200","sugar transporter ERD6-like 7",14976,"MSTRG.5018","t40","up",NA,NA
100785312,"LOC100785312","GLYMA_06G042300v4","uncharacterized LOC100785312",29643,"MSTRG.10086","t40","up",NA,NA
100785345,"LOC100785345","GLYMA_15G021900","LRR receptor-like serine/threonine-protein kinase IOS1",86210,"MSTRG.29198","t40","up",NA,NA
100785371,"LOC100785371","GLYMA_17G008000","cytochrome b561 and DOMON domain-containing protein At5g47530",96299,"MSTRG.32515","t40","up",NA,NA
100785400,"LOC100785400","GLYMA_18G081100","scarecrow-like protein 21",103351,"MSTRG.35068","t40","up",NA,NA
100785423,"LOC100785423","GLYMA_10G115700","cytochrome P450 71D8-like",57620,"MSTRG.19513","t40","up",NA,NA
100785446,"LOC100785446","GLYMA_04G228700","uncharacterized LOC100785446",22368,"MSTRG.7556","t40","up",NA,NA
100785491,"LOC100785491","GLYMA_13G297700","E3 ubiquitin-protein ligase RMA1H1-like",79049,"MSTRG.26831","t40","up",NA,NA
100785554,"CHS11","GLYMA_01G091400, GmCHS11","chalcone synthase 11",2124,"MSTRG.712","t40","up",NA,NA
100785561,"LOC100785561","GLYMA_09G216400","probable LRR receptor-like serine/threonine-protein kinase At3g47570",53617,"MSTRG.18215","t40","up",NA,NA
100785561,"LOC100785561","GLYMA_09G216400","probable LRR receptor-like serine/threonine-protein kinase At3g47570",53616,"MSTRG.18215","t40","up",NA,NA
100785572,"LOC100785572","GLYMA_17G156100","transcription factor bHLH25",99374,"MSTRG.33770","t40","up",NA,NA
100785598,"LOC100785598","GLYMA_10G081900","E3 ubiquitin-protein ligase PUB23",56809,"MSTRG.19347","t40","up",NA,NA
100785599,"LOC100785599","GLYMA_03G107900","uncharacterized LOC100785599",14094,"MSTRG.4726","t40","up",NA,NA
100785631,"LOC100785631","GLYMA_20G048300","probable serine/threonine-protein kinase PBL2",114198,"MSTRG.38582","t40","up",NA,NA
100785655,"LOC100785655","GLYMA_05G043900","BTB/POZ and TAZ domain-containing protein 1",24133,"MSTRG.8245","t40","up","BTB/POZ and TAZ domain-containing protein 1","NA"
100785674,"LOC100785674","GLYMA_13G035700","putative wall-associated receptor kinase-like 16",73390,"MSTRG.24773","t40","up",NA,NA
100785696,"LOC100785696","GLYMA_15G271900","transcription factor bHLH130",91445,"MSTRG.30885","t40","up",NA,NA
100785732,"LOC100785732","GLYMA_17G258500","thaumatin-like protein 1",101657,"MSTRG.34438","t40","up",NA,NA
100785746,"LOC100785746","GLYMA_09G250700","tyrosine-protein phosphatase DSP3-like",54288,"MSTRG.18464","t40","up",NA,NA
100785752,"LOC100785752","GLYMA_02G237300","probable LRR receptor-like serine/threonine-protein kinase At1g06840",10399,"MSTRG.3521","t40","up",NA,NA
100785752,"LOC100785752","GLYMA_02G237300","probable LRR receptor-like serine/threonine-protein kinase At1g06840",10396,"MSTRG.3521","t40","up",NA,NA
100785796,"PRR3A","GLYMA_11G148362v4, GmPRR3A","two-component response regulator PRR3A",64622,"MSTRG.22120","t40","up",NA,NA
100785849,"LOC100785849","GLYMA_13G003200","DCD domain-containing protein NRP-A-like",72720,"MSTRG.24653","t40","up",NA,NA
100785907,"LOC100785907","GLYMA_01G007400","receptor-like protein kinase 5",376,"MSTRG.162","t40","up",NA,NA
100785936,"LOC100785936","GLYMA_10G007000","ethylene-response factor C3",55233,"MSTRG.18795","t40","up",NA,NA
100785963,"LOC100785963","GLYMA_19G065800","putative aminoacrylate hydrolase RutD",109177,"MSTRG.36841","t40","up",NA,NA
100785988,"LOC100785988","GLYMA_04G046800","uncharacterized LOC100785988",18362,"MSTRG.6342","t40","up",NA,NA
100786002,"LOC100786002","GLYMA_05G156500","uncharacterized LOC100786002",26768,"MSTRG.9011","t40","up",NA,NA
100786006,"LOC100786006","GLYMA_13G176600","MACPF domain-containing protein NSL1",76545,"MSTRG.25888","t40","up",NA,NA
100786020,"LOC100786020","GLYMA_13G316200","glucan endo-1,3-beta-glucosidase 14-like",79415,"MSTRG.26965","t40","up",NA,NA
100786053,"LOC100786053","GLYMA_15G072600v4","CBS domain-containing protein CBSX5-like",87357,"MSTRG.29623","t40","up",NA,NA
100786079,"LOC100786079","GLYMA_01G203400","beta-amylase 3, chloroplastic",4440,"MSTRG.1475","t40","up",NA,NA
100786172,"LOC100786172","GLYMA_11G211100","leucine-rich repeat receptor protein kinase HPCA1",76041,"MSTRG.25688","t40","up",NA,NA
100786235,"LOC100786235","GLYMA_16G170300","U-box domain-containing protein 28",95134,"MSTRG.32104","t40","up",NA,NA
100786251,"LOC100786251","GLYMA_09G065000","IQ domain-containing protein IQM1",50682,"MSTRG.17295","t40","up",NA,NA
100786460,"LOC100786460","GLYMA_10G294900","uncharacterized LOC100786460",61516,"MSTRG.20886","t40","up",NA,NA
100786554,"MPK4B","GLYMA_07G066800","mitogen-activated protein kinase MPk4b",37076,"MSTRG.12602","t40","up",NA,NA
100786574,"LOC100786574","GLYMA_08G092800","protein SRG1-like",43436,"MSTRG.14803","t40","up",NA,NA
100786579,"LOC100786579","GLYMA_16G141800","UPF0496 protein At2g18630",94605,"MSTRG.31904","t40","up",NA,NA
100786734,"LOC100786734","GLYMA_15G154700","plasma membrane-associated cation-binding protein 1",88878,"MSTRG.30217","t40","up",NA,NA
100786800,"LOC100786800","GLYMA_09G026900","berberine bridge enzyme-like 13",49928,"MSTRG.17011","t40","up","berberine bridge enzyme-like 13","GO:0071949,GO:0016491"
100786869,"CRK72","GLYMA_20G138400, GmCRK72","cysteine-rich receptor-like protein kinase",116227,"MSTRG.39212","t40","up",NA,NA
100786925,"PHR25","GLYMA_15G123100, GmPHR25","MYB-CC domain-containing transcription factor PHR25",88294,"MSTRG.29999","t40","up",NA,NA
100786942,"LOC100786942","GLYMA_08G211800","uncharacterized LOC100786942",45975,"MSTRG.15752","t40","up",NA,NA
100787041,"LOC100787041","GLYMA_04G103400","TPR repeat-containing thioredoxin TTL1",19628,"MSTRG.6791","t40","up",NA,NA
100787073,"LOC100787073","GLYMA_13G106400","peroxidase N-like",74936,"MSTRG.25299","t40","up",NA,NA
100787108,"LOC100787108","GLYMA_15G054500","7-deoxyloganetin glucosyltransferase",86984,"MSTRG.29470","t40","up",NA,NA
100787174,"LOC100787174","GLYMA_18G171400","E3 ubiquitin-protein ligase PRT1",105176,"MSTRG.35553","t40","up",NA,NA
100787211,"LOC100787211","GLYMA_11G029700v4","uncharacterized LOC100787211",62273,"MSTRG.21167","t40","up",NA,NA
100787214,"LOC100787214","GLYMA_19G003700","uncharacterized LOC100787214",107790,"MSTRG.36456","t40","up",NA,NA
100787229,"LOC100787229","GLYMA_12G222500","CBS domain-containing protein CBSX5",72058,"MSTRG.24468","t40","up","CBS domain-containing protein CBSX5","GO:0005737,GO:0031588,GO:0005634,GO:0016208,GO:0019901,GO:0019887,GO:0042149,GO:0006468,GO:0050790"
100787246,"PT11C","GLYMA_11G210500, GmPT11c","prenyltransferase family protein PT11c",76048,"MSTRG.25693","t40","up",NA,NA
100787382,"LOC100787382","GLYMA_11G252100","uncharacterized LOC100787382",67262,"MSTRG.22946","t40","up",NA,NA
100787393,"LOC100787393","GLYMA_11G022800","uncharacterized LOC100787393",62140,"MSTRG.21117","t40","up",NA,NA
100787401,"LOC100787401","GLYMA_11G134800","uncharacterized LOC100787401",64378,"MSTRG.22019","t40","up",NA,NA
100787405,"LOC100787405","GLYMA_11G004800","sugar transport protein 13",61702,"MSTRG.20962","t40","up",NA,NA
100787424,"LOC100787424","GLYMA_12G044600","ice nucleation protein InaA",68387,"MSTRG.23331","t40","up",NA,NA
100787465,"LOC100787465","GLYMA_15G008900","probable polygalacturonase At1g80170",85909,"MSTRG.29085","t40","up",NA,NA
100787509,"LOC100787509","GLYMA_09G164100","putative GEM-like protein 8",52543,"MSTRG.17801","t40","up",NA,NA
100787531,"LOC100787531","GLYMA_10G079700","NDR1/HIN1-like protein 10",56765,"MSTRG.19336","t40","up",NA,NA
100787551,"LOC100787551","GLYMA_03G228900","ATP-citrate synthase alpha chain protein 2",16578,"MSTRG.5654","t40","up",NA,NA
100787601,"LOC100787601","GLYMA_05G175800","uncharacterized LOC100787601",27122,"MSTRG.9157","t40","up",NA,NA
100787650,"LOC100787650","GLYMA_15G104700","probable aspartic proteinase GIP2",88002,"MSTRG.29848","t40","up",NA,NA
100787659,"LOC100787659","GLYMA_08G178800","probable protein phosphatase 2C 9",45297,"MSTRG.15500","t40","up",NA,NA
100787661,"LOC100787661","GLYMA_08G251200","uncharacterized protein YwbO",46819,"MSTRG.16024","t40","up",NA,NA
100787713,"LOC100787713","GLYMA_18G241800","tyrosine-protein phosphatase DSP5",106545,"MSTRG.35995","t40","up",NA,NA
100787734,"LOC100787734","GLYMA_19G124600","alpha-L-arabinofuranosidase 1",110346,"MSTRG.37196","t40","up",NA,NA
100787739,"LOC100787739","GLYMA_04G075800","uncharacterized LOC100787739",19009,"MSTRG.6573","t40","up","uncharacterized LOC100787739","NA"
100787788,"LOC100787788","GLYMA_13G335800","uncharacterized LOC100787788",79904,"MSTRG.27128","t40","up",NA,NA
100787814,"LOC100787814","GLYMA_15G011900","pleiotropic drug resistance protein 1",85977,"MSTRG.29110","t40","up",NA,NA
100787872,"PAL3.1","GLYMA_02G309300, GmPAL3.1","phenylalanine ammonia-lyase 3.1",11794,"MSTRG.4072","t40","up",NA,NA
100787902,"PAL1.3","GLYMA_03G181600, GmPAL1.3","phenylalanine ammonia-lyase 1",15643,"MSTRG.5263","t40","up",NA,NA
100787917,"LOC100787917","GLYMA_19G018600","AAA-ATPase At3g28580",108111,"MSTRG.36576","t40","up",NA,NA
100787942,"LOC100787942","GLYMA_12G163008v4","putative protein phosphatase 2C",70832,"MSTRG.24029","t40","up",NA,NA
100787949,"LOC100787949","GLYMA_20G236200","respiratory burst oxidase homolog protein B",118304,"MSTRG.39972","t40","up",NA,NA
100788048,"CHS10","GLYMA_02G130400, CHS, GmCHS10","chalcone synthase 10",8108,"MSTRG.2811","t40","up",NA,NA
100788062,"LOC100788062","GLYMA_10G079900","NDR1/HIN1-like protein 10",56767,"MSTRG.19337","t40","up","NDR1/HIN1-like protein 10","GO:0046658,GO:0016021,GO:0009506,GO:0098542"
100788151,"LOC100788151","GLYMA_06G175100","leucine-rich repeat receptor-like serine/threonine/tyrosine-protein kinase SOBIR1",32594,"MSTRG.11193","t40","up",NA,NA
100788183,"LOC100788183","GLYMA_08G044400","protein SAR DEFICIENT 1",42469,"MSTRG.14441","t40","up",NA,NA
100788236,"LOC100788236","GLYMA_02G224000","calmodulin-binding receptor-like cytoplasmic kinase 1",10158,"MSTRG.3415","t40","up",NA,NA
100788258,"LOC100788258","GLYMA_10G281600","uncharacterized LOC100788258",61212,"MSTRG.20768","t40","up",NA,NA
100788258,"LOC100788258","GLYMA_10G281600","uncharacterized LOC100788258",61210,"MSTRG.20768","t40","up",NA,NA
100788333,"LOC100788333","GLYMA_13G335900","protein TRM32",79907,"MSTRG.27129","t40","up",NA,NA
100788382,"LOC100788382","GLYMA_16G054400","probable WRKY transcription factor 75",92653,"MSTRG.31382","t40","up",NA,NA
100788426,"LOC100788426","GLYMA_10G295200","uncharacterized LOC100788426",61522,"MSTRG.20888","t40","up",NA,NA
100788541,"LOC100788541","GLYMA_15G036200","zinc transporter 1-like",86561,"MSTRG.29326","t40","up",NA,NA
100788567,"LOC100788567","GLYMA_01G231000","ethylene-responsive transcription factor ERF022",5068,"MSTRG.1707","t40","up",NA,NA
100788619,"LOC100788619","GLYMA_19G008300","quinone oxidoreductase-like protein At1g23740, chloroplastic-like",107917,"MSTRG.36494","t40","up",NA,NA
100788672,"LOC100788672","","protein ALP1-like",74942,"MSTRG.25302","t40","up",NA,NA
100788713,"FWL8","GLYMA_15G016800, GmFWL8","protein FW2.2-like 8",86094,"MSTRG.29161","t40","up",NA,NA
100788762,"LOC100788762","GLYMA_09G110500","probable L-type lectin-domain containing receptor kinase S.5",51542,"MSTRG.17532","t40","up",NA,NA
100788852,"LOC100788852","GLYMA_06G099700","putative clathrin assembly protein At4g40080",30897,"MSTRG.10553","t40","up",NA,NA
100788866,"LOC100788866","GLYMA_14G199600","exocyst complex component EXO70B1",85132,"MSTRG.28808","t40","up",NA,NA
100788896,"LOC100788896","GLYMA_16G008500","putative receptor-like protein kinase At1g72540",91728,"MSTRG.30990","t40","up",NA,NA
100788976,"LOC100788976","GLYMA_19G224600","transcription factor MYB61",112445,"MSTRG.38012","t40","up",NA,NA
100789009,"LOC100789009","GLYMA_20G186200","AP2/ERF and B3 domain-containing transcription repressor RAV2",117255,"MSTRG.39591","t40","up",NA,NA
100789013,"LOC100789013","GLYMA_12G030600","PI-PLC X-box domain-containing protein DDB_G0293730",68127,"MSTRG.23230","t40","up",NA,NA
100789049,"LOC100789049","GLYMA_07G083300","cytochrome P450 704C1",37439,"MSTRG.12723","t40","up",NA,NA
100789075,"CHS3C","GLYMA_08G110300, GmCHS3c","chalcone synthase 3",43827,"MSTRG.14955","t40","up",NA,NA
100789081,"LOC100789081","GLYMA_08G003700","uncharacterized acetyltransferase At3g50280",41571,"MSTRG.14083","t40","up",NA,NA
100789312,"LOC100789312","GLYMA_10G265100","uncharacterized LOC100789312",60848,"MSTRG.20634","t40","up",NA,NA
100789322,"LOC100789322","GLYMA_18G047800","NDR1/HIN1-like protein 6",102738,"MSTRG.34848","t40","up",NA,NA
100789386,"CYP82A3","GLYMA_13G068800","cytochrome P450 82A3-like",74112,"MSTRG.25021","t40","up",NA,NA
100789402,"LOC100789402","GLYMA_07G048900","anthranilate N-methyltransferase",36690,"MSTRG.12466","t40","up",NA,NA
100789537,"LOC100789537","GLYMA_20G186500","transcription factor HHO3",117260,"MSTRG.39593","t40","up",NA,NA
100789630,"LOC100789630","GLYMA_09G163900","kunitz trypsin inhibitor 5",52540,"MSTRG.17799","t40","up",NA,NA
100789647,"LOC100789647","GLYMA_02G274400","NDR1/HIN1-like protein 13",11119,"MSTRG.3806","t40","up",NA,NA
100789744,"LOC100789744","GLYMA_13G065300","uncharacterized LOC100789744",74027,"MSTRG.24987","t40","up",NA,NA
100789782,"LOC100789782","GLYMA_08G179700","cationic peroxidase 2-like",45319,"MSTRG.15508","t40","up",NA,NA
100789792,"HSF-05","GLYMA_01G143500, GMHSF-05","heat stress transcription factor 5",3221,"MSTRG.990","t40","up",NA,NA
100789814,"LOC100789814","GLYMA_17G069900","AFG1-like ATPase family protein",97585,"MSTRG.33063","t40","up",NA,NA
100789908,"LOC100789908","GLYMA_13G250900","putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase 3",78094,"MSTRG.26453","t40","up",NA,NA
100789910,"LOC100789910","GLYMA_13G281400","ADP-ribosylation factor GTPase-activating protein AGD5",78761,"MSTRG.26706","t40","up",NA,NA
100789919,"LOC100789919","GLYMA_14G058500v4","protein ESKIMO 1-like",81887,"MSTRG.27869","t40","up",NA,NA
100789938,"LOC100789938","","ABC transporter G family member 35-like",86143,"MSTRG.29175","t40","up",NA,NA
100789972,"LOC100789972","GLYMA_09G161100","receptor-like protein kinase HSL1",52490,"MSTRG.17789","t40","up",NA,NA
100790034,"LOC100790034","GLYMA_19G159900","calcium-transporting ATPase 12, plasma membrane-type",111085,"MSTRG.37464","t40","up",NA,NA
100790111,"LOC100790111","GLYMA_14G175400","7-deoxyloganetin glucosyltransferase",84680,"MSTRG.28647","t40","up",NA,NA
100790182,"LOC100790182","GLYMA_02G242900","U-box domain-containing protein 21",10532,"MSTRG.3571","t40","up",NA,NA
100790234,"LOC100790234","GLYMA_04G092100","mitochondrial uncoupling protein 4",19369,"MSTRG.6711","t40","up",NA,NA
100790276,"LOC100790276","GLYMA_13G202500","cellulose synthase A catalytic subunit 3 [UDP-forming]",77081,"MSTRG.26083","t40","up",NA,NA
100790279,"LOC100790279","GLYMA_06G145300","peroxidase 52-like",31913,"MSTRG.10945","t40","up",NA,NA
100790322,"LOC100790322","GLYMA_16G220500","thioredoxin H9",96042,"MSTRG.32427","t40","up",NA,NA
100790322,"LOC100790322","GLYMA_16G220500","thioredoxin H9",96041,"MSTRG.32427","t40","up",NA,NA
100790324,"LOC100790324","GLYMA_16G045300","uncharacterized LOC100790324",92478,"MSTRG.31304","t40","up",NA,NA
100790333,"LOC100790333","GLYMA_01G017100","cinnamoyl-CoA reductase-like SNL6",573,"MSTRG.246","t40","up",NA,NA
